Entry	Gene Names
Q6CD82	YALI0_C02959g
Q6CD84	YALI0_C02915g
Q6CD85	YALI0_C02893g
Q6CD86	YALI0_C02871g
Q6CD88	YALI0_C02827g
Q6CD89	YALI0_C02805g
Q6CD90	YALI0_C02783g
Q6CD91	YALI0_C02761g
Q6CD92	YALI0_C02717g
Q6CD93	YALI0_C02651g
Q6CD94	YALI0_C02629g
Q6CD95	YALI0_C02607g
Q6CD96	YALI0_C02585g
Q6CD98	YALI0_C02541g
Q6CD99	YALI0_C02519g
Q6CDA0	YALI0_C02497g
Q6CDA2	YALI0_C02453g
Q6CDA6	YALI0_C02365g
Q6CDA7	YALI0_C02343g
Q6CDA8	YALI0_C02321g
Q6CDA9	YALI0_C02255g
Q6CDB0	YALI0_C02233g
Q6CDB1	YALI0_C02211g
Q6CDB2	YALI0_C02167g
Q6CDB3	YALI0_C02057g
Q6CDB4	YALI0_C01991g
Q6CDB5	YALI0_C01969g
Q6CDB6	YALI0_C01947g
Q6CDB7	YALI0_C01925g
Q6CDB8	YALI0_C01903g
Q6CDC1	YALI0_C01826g
Q6CDC2	YALI0_C01782g
Q6CDC3	YALI0_C01760g
Q6CDC4	YALI0_C01738g
Q6CDC6	YALI0_C01694g
Q6CDC8	YALI0_C01595g
Q6CDD1	YALI0_C01463g
Q6CDD4	YALI0_C01397g
Q6CDD5	YALI0_C01375g
Q6CDD7	YALI0_C01331g
Q6CDD8	YALI0_C01309g
Q6CDE2	YALI0_C01221g
Q6CDE3	YALI0_C01199g
Q6CDE4	YALI0_C01177g
Q6CDE5	YALI0_C01155g
Q6CDE8	YALI0_C01089g
Q6CDE9	YALI0_C01067g
Q6CDF0	YALI0_C01045g
Q6CDF2	YALI0_C01001g
Q6CDF3	YALI0_C00979g
Q6CDF4	YALI0_C00957g
Q6CDF8	YALI0_C00869g
Q6CDF9	YALI0_C00847g
Q6CDG0	YALI0_C00825g
Q6CDG2	YALI0_C00781g
Q6CDG7	YALI0_C00671g
Q6CDG8	YALI0_C00649g
Q6CDG9	YALI0_C00627g
Q6CDH1	YALI0_C00583g
Q6CDH2	YALI0_C00561g
Q6CDH5	YALI0_C00473g
Q6CDH6	YALI0_C00451g
Q6CDH7	YALI0_C00429g
Q6CDI1	YALI0_C00341g
Q6CDI2	YALI0_C00319g
Q6CDI3	YALI0_C00297g
Q6CDI4	YALI0_C00275g
Q6CDI7	YALI0_C00209g
Q6CDI8	YALI0_C00187g
Q6CDI9	YALI0_C00165g
Q6CDJ2	YALI0_C00110g
Q6CDJ3	YALI0_B23496g
Q6CDJ4	YALI0_B23474g
Q6CDJ5	YALI0_B23452g
Q6CDJ6	YALI0_B23430g
Q6CDJ9	YALI0_B23364g
Q6CDK4	YALI0_B23254g
Q6CDK5	YALI0_B23232g
Q6CDK6	YALI0_B23210g
Q6CDK8	YALI0_B23166g
Q6CDL1	YALI0_B23100g
Q6CDL4	YALI0_B23034g
Q6CDL5	YALI0_B23012g
Q6CDL6	YALI0_B22990g
Q6CDL7	YALI0_B22968g
Q6CDM1	YALI0_B22880g
Q6CDM2	YALI0_B22858g
Q6CDM3	YALI0_B22836g
Q6CDM5	YALI0_B22792g
Q6CDM6	YALI0_B22770g
Q6CDM7	YALI0_B22748g
Q6CDM8	YALI0_B22726g
Q6CDM9	YALI0_B22704g
Q6CDN0	YALI0_B22682g
Q6CDN3	YALI0_B22616g
Q6CDN4	YALI0_B22594g
Q6CDN9	YALI0_B22484g
Q6CDP0	YALI0_B22462g
Q6CDP2	YALI0_B22418g
Q6CDP5	YALI0_B22330g
Q6CDP7	YALI0_B22286g
Q6CDP8	YALI0_B22264g
Q6CDQ0	YALI0_B22220g
Q6CDQ1	YALI0_B22198g
Q6CDQ2	YALI0_B22176g
Q6CDQ4	YALI0_B22132g
Q6CDQ5	YALI0_B22110g
Q6CDQ6	YALI0_B22088g
Q6CDQ8	YALI0_B22000g
Q6CDR2	YALI0_B21912g
Q6CDR3	YALI0_B21890g
Q6CDR4	YALI0_B21868g
Q6CDR7	YALI0_B21780g
Q6CDR8	YALI0_B21714g
Q6CDR9	YALI0_B21692g
Q6CDS0	YALI0_B21670g
Q6CDS1	YALI0_B21662g
Q6CDS2	YALI0_B21626g
Q6CDS3	YALI0_B21604g
Q6CDS5	YALI0_B21560g
Q6CDS8	YALI0_B21494g
Q6CDS9	YALI0_B21472g
Q6CDT0	YALI0_B21450g
Q6CDT2	YALI0_B21406g
Q6CDT3	YALI0_B21384g
Q6CDT4	YALI0_B21362g
Q6CDT6	YALI0_B21318g
Q6CDT7	YALI0_B21296g
Q6CDT8	YALI0_B21274g
Q6CDU0	YALI0_B21230g
Q6CDU1	YALI0_B21208g
Q6CDU3	YALI0_B21164g
Q6CDU5	YALI0_B21120g
Q6CDU7	YALI0_B21076g
Q6CDU9	YALI0_B21032g
Q6CDV0	YALI0_B21010g
Q6CDV1	YALI0_B20988g
Q6CDV2	YALI0_B20966g
Q6CDV3	YALI0_B20944g
Q6CDV8	YALI0_B20834g
Q6CDW0	YALI0_B20790g
Q6CDW2	YALI0_B20746g
Q6CDW4	YALI0_B20702g
Q6CDW5	YALI0_B20680g
Q6CDW7	YALI0_B20636g
Q6CDW8	YALI0_B20614g
Q6CDW9	YALI0_B20592g
Q6CDX0	YALI0B20570g
Q6CDX3	YALI0_B20504g
Q6CDX7	YALI0_B20416g
Q6CDY0	YALI0_B20350g
Q6CDY1	YALI0_B20328g
Q6CDY3	YALI0_B20284g
Q6CDY4	YALI0_B20262g
Q6CDY6	YALI0_B20218g
Q6CDY9	YALI0_B20108g
Q6CDZ0	YALI0_B20086g
Q6CDZ1	YALI0_B20064g
Q6CDZ2	YALI0_B20042g
Q6CDZ6	YALI0_B19910g
Q6CDZ7	YALI0_B19888g
Q6CDZ8	YALI0_B19866g
Q6CDZ9	YALI0_B19844g
Q6CE02	YALI0_B19778g
Q6CE03	YALI0_B19756g
Q6CE04	YALI0_B19734g
Q6CE05	YALI0_B19712g
Q6CE08	YALI0_B19646g
Q6CE10	YALI0_B19602g
Q6CE13	YALI0_B19492g
Q6CE14	YALI0_B19470g
Q6CE15	YALI0_B19448g
Q6CE18	YALI0_B19338g
Q6CE19	YALI0_B19316g
Q6CE20	YALI0_B19250g
Q6CE21	YALI0_B19228g
Q6CE23	YALI0_B19184g
Q6CE24	YALI0_B19162g
Q6CE25	YALI0_B19118g
Q6CE26	YALI0_B19096g
Q6CE27	YALI0_B19074g
Q6CE28	YALI0_B19052g
Q6CE29	YALI0_B19030g
Q6CE30	YALI0_B19008g
Q6CE31	YALI0_B18986g
Q6CE32	YALI0_B18964g
Q6CE33	YALI0_B18942g
Q6CE34	YALI0_B18920g
Q6CE36	YALI0_B18876g
Q6CE37	YALI0_B18854g
Q6CE41	YALI0_B18744g
Q6CE44	YALI0_B18678g
Q6CE46	YALI0_B18634g
Q6CE47	YALI0_B18612g
Q6CE49	YALI0_B18568g
Q6CE50	YALI0_B18546g
Q6CE51	YALI0_B18524g
Q6CE52	YALI0_B18502g
Q6CE53	YALI0_B18480g
Q6CE54	YALI0_B18458g
Q6CE55	YALI0_B18436g
Q6CE57	YALI0_B18392g
Q6CE58	YALI0_B18370g
Q6CE62	YALI0_B18282g
Q6CE63	YALI0_B18260g
Q6CE64	YALI0_B18238g
Q6CE65	YALI0_B18216g
Q6CE66	YALI0_B18194g
Q6CE67	YALI0_B18172g
Q6CE68	YALI0_B18150g
Q6CE70	YALI0_B18084g
Q6CE72	YALI0_B18040g
Q6CE73	YALI0_B18018g
Q6CE76	YALI0_B17908g
Q6CE81	YALI0_B17798g
Q6CE82	YALI0_B17776g
Q6CE83	YALI0_B17754g
Q6CE84	YALI0_B17732g
Q6CE90	YALI0_B17556g
Q6CE91	YALI0_B17534g
Q6CE93	YALI0_B17490g
Q6CE94	YALI0_B17468g
Q6CE95	YALI0_B17446g
Q6CEA1	YALI0_B17314g
Q6CEA3	YALI0_B17270g
Q6CEA7	YALI0_B17182g
Q6CEA8	YALI0_B17160g
Q6CEA9	YALI0_B17138g
Q6CEB1	YALI0_B17050g
Q6CEB2	YALI0_B17028g
Q6CEB3	YALI0_B17006g
Q6CEB5	YALI0_B16962g
Q6CEB6	YALI0_B16940g
Q6CEB9	YALI0_B16874g
Q6CEC0	YALI0_B16852g
Q6CEC2	YALI0_B16808g
Q6CEC3	YALI0_B16786g
Q6CEC5	YALI0_B16742g
Q6CEC8	YALI0_B16676g
Q6CED0	YALI0_B16632g
Q6CED5	YALI0_B16522g
Q6CED6	YALI0_B16500g
Q6CED7	YALI0_B16478g
Q6CED8	YALI0_B16456g
Q6CEE0	YALI0_B16412g
Q6CEE4	YALI0_B16302g
Q6CEF0	YALI0_B16170g
Q6CEF1	YALI0_B16148g
Q6CEF4	YALI0_B16082g
Q6CEF7	YALI0_B16016g
Q6CEF8	YALI0_B15994g
Q6CEF9	YALI0_B15972g
Q6CEG0	YALI0_B15950g
Q6CEG3	YALI0_B15862g
Q6CEG4	YALI0_B15840g
Q6CEG5	YALI0_B15818g
Q6CEH1	YALI0_B15664g
Q6CEH3	YALI0_B15620g
Q6CEH5	YALI0_B15576g
Q6CEH6	YALI0_B15554g
Q6CEH7	YALI0_B15532g
Q6CEH9	YALI0_B15488g
Q6CEI0	YALI0_B15466g
Q6CEI2	YALI0_B15422g
Q6CEI3	YALI0_B15400g
Q6CEI5	YALI0_B15356g
Q6CEI7	YALI0_B15312g
Q6CEJ0	YALI0_B15268g
Q6CEJ3	YALI0_B15202g
Q6CEJ8	YALI0_B15103g
Q6CEK1	YALI0_B15037g
Q6CEK2	YALI0_B15015g
Q6CEK3	YALI0_B14993g
Q6CEK4	YALI0_B14971g
Q6CEK9	YALI0_B14861g
Q6CEL1	YALI0_B14817g
Q6CEL2	YALI0_B14795g
Q6CEL5	YALI0_B14729g
Q6CEL6	YALI0_B14707g
Q6CEL7	YALI0_B14685g
Q6CEM0	YALI0_B14619g
Q6CEM2	YALI0_B14575g
Q6CEM9	YALI0_B14421g
Q6CEN2	YALI0_B14355g
Q6CEN4	YALI0_B14311g
Q6CEN8	YALI0_B14223g
Q6CEP0	YALI0_B14179g
Q6CEP4	YALI0_B14102g
Q6CEP7	YALI0_B14036g
Q6CEP9	YALI0_B13992g
Q6CEQ1	YALI0_B13948g
Q6CEQ2	YALI0_B13926g
Q6CEQ5	YALI0_B13860g
Q6CEQ9	YALI0_B13772g
Q6CER6	YALI0_B13618g
Q6CES0	YALI0_B13486g
Q6CES2	YALI0_B13442g
Q6CES4	YALI0_B13398g
Q6CES6	YALI0_B13354g
Q6CES7	YALI0_B13332g
Q6CES9	YALI0_B13288g
Q6CET0	YALI0_B13222g
Q6CET1	YALI0_B13200g
Q6CET2	YALI0_B13178g
Q6CET9	YALI0_B12980g
Q6CEU1	YALI0_B12936g
Q6CEU2	YALI0_B12914g
Q6CEU5	YALI0_B12848g
Q6CEU6	YALI0_B12826g
Q6CEU9	YALI0_B12760g
Q6CEV0	YALI0_B12738g
Q6CEV1	YALI0_B12716g
Q6CEV4	YALI0_B12606g
Q6CEV6	YALI0_B12562g
Q6CEV7	YALI0_B12540g
Q6CEV8	YALI0_B12518g
Q6CEW2	YALI0_B12430g
Q6CEW3	YALI0_B12408g
Q6CEW4	YALI0_B12386g
Q6CEW5	YALI0_B12364g
Q6CEW6	YALI0_B12342g
Q6CEW8	YALI0_B12298g
Q6CEX1	YALI0_B12254g
Q6CEX5	YALI0_B12144g
Q6CEX6	YALI0_B12100g
Q6CEX7	YALI0_B12078g
Q6CEX8	YALI0_B12056g
Q6CEX9	YALI0_B12034g
Q6CEY1	YALI0_B11946g
Q6CEY2	YALI0_B11924g
Q6CEY3	YALI0_B11902g
Q6CEY5	YALI0_B11858g
Q6CEY6	YALI0_B11836g
Q6CEY8	YALI0_B11792g
Q6CEY9	YALI0_B11770g
Q6CEZ0	YALI0_B11748g
Q6CEZ2	YALI0_B11704g
Q6CEZ3	YALI0_B11682g
Q6CEZ4	YALI0_B11660g
Q6CEZ7	YALI0_B11550g
Q6CEZ8	YALI0_B11528g
Q6CEZ9	YALI0_B11506g
Q6CF00	YALI0_B11484g
Q6CF01	YALI0_B11462g
Q6CF03	YALI0_B11418g
Q6CF08	YALI0_B11308g
Q6CF10	YALI0_B11264g
Q6CF11	YALI0_B11242g
Q6CF12	YALI0_B11220g
Q6CF13	YALI0_B11198g
Q6CF14	YALI0_B11176g
Q6CF15	YALI0_B11132g
Q6CF16	YALI0_B11088g
Q6CF22	YALI0_B10956g
Q6CF25	YALI0_B10890g
Q6CF27	YALI0_B10802g
Q6CF32	YALI0_B10692g
Q6CF33	YALI0_B10626g
Q6CF34	YALI0_B10604g
Q6CF37	YALI0_B10538g
Q6CF39	YALI0_B10494g
Q6CF42	YALI0_B10428g
Q6CF43	YALI0_B10406g
Q6CF44	YALI0_B10384g
Q6CF46	YALI0_B10340g
Q6CF54	YALI0_B10175g
Q6CF55	YALI0_B10153g
Q6CF56	YALI0_B10131g
Q6CF57	YALI0_B10109g
Q6CF58	YALI0_B10087g
Q6CF62	YALI0_B09999g
Q6CF63	YALI0_B09991g
Q6CF64	YALI0_B09955g
Q6CF66	YALI0_B09867g
Q6CF67	YALI0_B09845g
Q6CF68	YALI0_B09812g
Q6CF70	YALI0_B09757g
Q6CF71	YALI0_B09735g
Q6CF77	YALI0_B09581g
Q6CF79	YALI0_B09537g
Q6CF81	YALI0_B09471g
Q6CF82	YALI0_B09449g
Q6CF83	YALI0_B09427g
Q6CF84	YALI0_B09383g
Q6CF86	YALI0_B09339g
Q6CF87	YALI0_B09317g
Q6CF89	YALI0_B09251g
Q6CF90	YALI0_B09229g
Q6CF91	YALI0_B09163g
Q6CF92	YALI0_B09141g
Q6CF93	YALI0_B09119g
Q6CF94	YALI0_B09075g
Q6CF96	YALI0_B09031g
Q6CF98	YALI0_B08987g
Q6CFA2	YALI0_B08899g
Q6CFA4	YALI0_B08866g
Q6CFA7	YALI0_B08800g
Q6CFB0	YALI0_B08748g
Q6CFB1	YALI0_B08734g
Q6CFB2	YALI0_B08712g
Q6CFB3	YALI0_B08690g
Q6CFB5	YALI0_B08558g
Q6CFB8	YALI0_B08492g
Q6CFB9	YALI0_B08470g
Q6CFC0	YALI0_B08448g
Q6CFC1	YALI0_B08426g
Q6CFC2	YALI0_B08404g
Q6CFC3	YALI0_B08382g
Q6CFC4	YALI0_B08360g
Q6CFC6	YALI0_B08316g
Q6CFC7	YALI0_B08294g
Q6CFC8	YALI0_B08272g
Q6CFD0	YALI0_B08228g
Q6CFD3	YALI0_B08140g
Q6CFD5	YALI0_B08096g
Q6CFD6	YALI0_B08074g
Q6CFD7	YALI0_B08052g
Q6CFD9	YALI0_B08008g
Q6CFE0	YALI0_B07920g
Q6CFE1	YALI0_B07898g
Q6CFE3	YALI0_B07777g
Q6CFE4	YALI0_B07755g
Q6CFE5	YALI0_B07733g
Q6CFE6	YALI0_B07711g
Q6CFE9	YALI0_B07645g
Q6CFF0	YALI0_B07623g
Q6CFF1	YALI0_B07601g
Q6CFF4	YALI0_B07535g
Q6CFF8	YALI0_B07403g
Q6CFG0	YALI0_B07359g
Q6CFG2	YALI0_B07271g
Q6CFG3	LCL2 YALI0B07249g
Q6CFG4	YALI0_B07227g
Q6CFG5	YALI0_B07205g
Q6CFG7	YALI0_B07117g
Q6CFG8	YALI0_B07073g
Q6CFG9	YALI0_B07051g
Q6CFH0	YALI0_B07029g
Q6CFH1	YALI0_B07007g
Q6CFH2	YALI0_B06985g
Q6CFH5	YALI0_B06919g
Q6CFH7	YALI0_B06875g
Q6CFH8	YALI0_B06853g
Q6CFI0	YALI0_B06809g
Q6CFI1	YALI0_B06787g
Q6CFI2	YALI0_B06776g
Q6CFI4	YALI0_B06732g
Q6CFI6	YALI0_B06688g
Q6CFI7	YALI0_B06666g
Q6CFI9	YALI0_B06578g
Q6CFJ3	YALI0_B06490g
Q6CFJ5	YALI0_B06413g
Q6CFJ8	YALI0_B06347g
Q6CFK0	YALI0_A16207g YALI0_B06285g YALI0_C15158g YALI0_D26774g YALI0_E24255g
Q6CFK1	YALI0_A16192g YALI0_B06270g YALI0_C15180g YALI0_D26796g YALI0_E24233g
Q6CFK4	YALI0_B06160g
Q6CFK5	YALI0_B06138g
Q6CFK7	YALI0_B06094g
Q6CFK8	YALI0_B06028g
Q6CFL0	YALI0_B05962g
Q6CFL3	YALI0_B05896g
Q6CFL4	YALI0_B05874g
Q6CFL5	YALI0_B05852g
Q6CFL6	YALI0_B05830g
Q6CFL7	YALI0_B05808g
Q6CFL9	YALI0_B05764g
Q6CFM0	YALI0_B05742g
Q6CFM2	YALI0_B05698g
Q6CFM3	YALI0_B05676g
Q6CFM5	YALI0_B05632g
Q6CFM8	YALI0_B05544g
Q6CFN1	YALI0_B05478g
Q6CFN2	YALI0_B05456g
Q6CFN3	YALI0_B05434g
Q6CFN4	YALI0_B05412g
Q6CFN5	YALI0_B05390g
Q6CFN7	YALI0_B05346g
Q6CFN8	YALI0_B05302g
Q6CFP0	YALI0_B05258g
Q6CFP2	YALI0_B05214g
Q6CFP6	YALI0_B05038g
Q6CFP7	YALI0_B04994g
Q6CFP8	YALI0_B04972g
Q6CFP9	YALI0_B04950g
Q6CFQ1	YALI0_B04906g
Q6CFQ2	YALI0_B04884g
Q6CFQ7	YALI0_B04708g
Q6CFQ8	YALI0_B04642g
Q6CFQ9	YALI0_B04620g
Q6CFR2	YALI0_B04554g
Q6CFR4	YALI0_B04510g
Q6CFR5	YALI0_B04488g
Q6CFR6	YALI0_B04466g
Q6CFR7	YALI0_B04444g
Q6CFR8	YALI0_B04422g
Q6CFR9	YALI0_B04400g
Q6CFS1	YALI0_B04356g
Q6CFT2	YALI0_B04114g
Q6CFT3	YALI0_B04092g
Q6CFT5	YALI0_B04048g
Q6CFT9	YALI0_B03938g
Q6CFU1	YALI0_B03850g
Q6CFU3	YALI0_B03762g
Q6CFU8	YALI0_B03542g
Q6CFU9	YALI0_B03520g
Q6CFV4	YALI0_B03366g
Q6CFV7	YALI0_B03300g
Q6CFV8	YALI0_B03278g
Q6CFV9	YALI0_B03212g
Q6CFW0	YALI0_B03190g
Q6CFW1	YALI0_B03124g
Q6CFW2	YALI0_B03102g
Q6CFW3	YALI0_B03058g
Q6CFW5	YALI0_B03014g
Q6CFW9	YALI0_B02882g
Q6CFX4	YALI0_B02794g
Q6CFX6	YALI0_B02750g
Q6CFX8	YALI0_B02706g
Q6CFY0	YALI0_B02662g
Q6CFY1	YALI0_B02596g
Q6CFY4	YALI0_B02544g
Q6CFY5	YALI0_B02464g
Q6CFY6	YALI0_B02442g
Q6CFY7	YALI0_B02420g
Q6CFY8	YALI0_B02398g
Q6CFZ1	YALI0_B02310g
Q6CFZ5	YALI0_B02222g
Q6CFZ6	YALI0_B02200g
Q6CFZ8	YALI0_B02156g
Q6CG00	YALI0_B02112g
Q6CG01	YALI0_B02090g
Q6CG03	YALI0_B02046g
Q6CG04	YALI0_B02024g
Q6CG05	YALI0_B02002g
Q6CG07	YALI0_B01914g
Q6CG08	YALI0_B01892g
Q6CG12	YALI0_B01804g
Q6CG13	YALI0_B01782g
Q6CG14	YALI0_B01738g
Q6CG15	YALI0_B01716g
Q6CG16	YALI0_B01694g
Q6CG17	YALI0_B01672g
Q6CG18	YALI0_B01650g
Q6CG19	YALI0_B01628g
Q6CG21	YALI0_B01584g
Q6CG22	YALI0_B01562g
Q6CG25	YALI0_B01452g
Q6CG26	YALI0_B01430g
Q6CG31	YALI0_B01320g
Q6CG33	YALI0_B01276g
Q6CG34	YALI0_B01254g
Q6CG35	YALI0_B01210g
Q6CG36	YALI0_B01188g
Q6CG38	YALI0_B01144g
Q6CG39	YALI0_B01100g
Q6CG41	YALI0_B01056g
Q6CG43	YALI0_B01012g
Q6CG45	YALI0_B00968g
Q6CG47	YALI0_B00924g
Q6CG50	YALI0_B00858g
Q6CG52	YALI0_B00814g
Q6CG54	YALI0_B00770g
Q6CG55	YALI0_B00748g
Q6CG58	YALI0_B00682g
Q6CG62	YALI0_B00594g
Q6CG63	YALI0_B00572g
Q6CG64	YALI0_B00550g
Q6CG65	YALI0_B00528g
Q6CG66	YALI0_B00462g
Q6CG67	YALI0_B00440g
Q6CG72	YALI0_B00286g
Q6CG73	YALI0_B00264g
Q6CG75	YALI0_B00198g
Q6CG76	YALI0_B00154g
Q6CG78	YALI0_B00110g
Q6CG79	YALI0_A21461g
Q6CG80	YALI0_A21439g
Q6CG81	YALI0_A21417g
Q6CG82	YALI0_A21395g
Q6CG83	YALI0_A21373g
Q6CG84	YALI0_A21351g
Q6CG86	YALI0_A21307g
Q6CG87	YALI0_A21285g
Q6CG89	YALI0_A21241g
Q6CG90	YALI0_A21197g
Q6CG91	YALI0_A21175g
Q6CG93	YALI0_A21131g
Q6CG94	YALI0_A21120g
Q6CG95	YALI0_A21098g
Q6CG99	YALI0_A21010g
Q6CGA0	YALI0_A20988g
Q6CGA1	YALI0_A20966g
Q6CGA4	YALI0_A20900g
Q6CGA7	YALI0_A20834g
Q6CGA8	YALI0_A20812g
Q6CGA9	YALI0_A20790g
Q6CGB1	YALI0_A20746g
Q6CGB3	YALI0_A20702g
Q6CGB4	YALI0_A20680g
Q6CGB5	YALI0_A20658g
Q6CGB6	YALI0_A20636g
Q6CGC0	YALI0_A20548g
Q6CGC1	YALI0_A20526g
Q6CGC3	YALI0_A20504g
Q6CGC5	YALI0_A20460g
Q6CGC7	YALI0_A20416g
Q6CGC8	YALI0_A20394g
Q6CGD5	YALI0_A20207g
Q6CGD7	YALI0_A20174g
Q6CGD9	YALI0_A20130g
Q6CGE2	YALI0_A20064g
Q6CGE5	YALI0_A19998g
Q6CGE8	YALI0_A19932g
Q6CGE9	YALI0_A19910g
Q6CGF0	YALI0_A19888g
Q6CGF1	YALI0_A19866g
Q6CGF2	YALI0_A19844g
Q6CGF3	YALI0_A19822g
Q6CGF4	YALI0_A19800g
Q6CGF7	YALI0_A19734g
Q6CGF9	YALI0_A19690g
Q6CGG0	YALI0_A19668g
Q6CGG1	YALI0_A19646g
Q6CGG2	YALI0_A19624g
Q6CGG4	YALI0_A19580g
Q6CGG5	YALI0_A19558g
Q6CGG6	YALI0_A19536g
Q6CGG7	YALI0_A19514g
Q6CGH0	YALI0_A19448g
Q6CGH2	YALI0_A19360g
Q6CGH3	YALI0_A19338g
Q6CGH4	YALI0_A19272g
Q6CGH5	YALI0_A19250g
Q6CGH7	YALI0_A19206g
Q6CGH8	YALI0_A19184g
Q6CGI0	YALI0_A19140g
Q6CGI1	YALI0_A19118g
Q6CGI2	YALI0_A19096g
Q6CGI6	YALI0_A19008g
Q6CGI8	YALI0_A18964g
Q6CGI9	YALI0_A18942g
Q6CGJ0	YALI0_A18920g
Q6CGJ2	YALI0_A18832g
Q6CGJ4	YALI0_A18788g
Q6CGJ8	YALI0_A18700g
Q6CGJ9	YALI0_A18678g
Q6CGK1	YALI0_A18634g
Q6CGK2	YALI0_A18612g
Q6CGK5	YALI0_A18546g
Q6CGK6	YALI0_A18524g
Q6CGK9	YALI0_A18447g
Q6CGL0	YALI0_A18425g
Q6CGL1	YALI0_A18403g
Q6CGL2	YALI0_A18381g
Q6CGL3	YALI0_A18359g
Q6CGL6	YALI0_A18293g
Q6CGL7	YALI0_A18271g
Q6CGL8	YALI0_A18249g
Q6CGM1	YALI0_A18183g
Q6CGM2	YALI0_A18161g
Q6CGM5	YALI0_A18040g
Q6CGM6	YALI0_A18029g
Q6CGM8	YALI0_A17985g
Q6CGM9	YALI0_A17963g
Q6CGN2	YALI0_A17897g
Q6CGN3	YALI0_A17875g
Q6CGN4	YALI0_A17853g
Q6CGN5	YALI0_A17831g
Q6CGN6	YALI0_A17809g
Q6CGN9	YALI0_A17776g
Q6CGP0	YALI0_A17666g
Q6CGP2	YALI0_A17578g
Q6CGP3	YALI0_A17556g
Q6CGP4	YALI0_A17534g
Q6CGP8	YALI0_A17446g
Q6CGQ0	YALI0_A17380g
Q6CGQ1	YALI0_A17358g
Q6CGQ5	YALI0_A17281g
Q6CGQ6	YALI0_A17259g
Q6CGQ7	YALI0_A17237g
Q6CGQ8	YALI0_A17215g
Q6CGQ9	YALI0_A17193g
Q6CGR0	YALI0_A17171g
Q6CGR1	YALI0_A17149g
Q6CGR4	YALI0_A17039g
Q6CGR5	YALI0_A17020g
Q6CGR7	YALI0_A16841g
Q6CGR9	YALI0_A16797g
Q6CGS3	YALI0_A16720g
Q6CGS7	YALI0_A16566g
Q6CGS9	YALI0_A16511g
Q6CGT1	YALI0_A16467g
Q6CGT3	YALI0_A16423g
Q6CGT4	YALI0_A16401g
Q6CGT6	YALI0_A16313g
Q6CGU2	YALI0_A16214g
Q6CGU5	YALI0_A16170g
Q6CGU6	YALI0_A16148g
Q6CGU9	YALI0_A16038g
Q6CGV0	YALI0_A16016g
Q6CGV3	YALI0_A15906g
Q6CGV6	YALI0_A15774g
Q6CGV7	YALI0_A15752g
Q6CGV8	YALI0_A15708g
Q6CGV9	YALI0_A15686g
Q6CGW0	YALI0_A15642g
Q6CGW2	YALI0_A15598g
Q6CGW3	YALI0_A15576g
Q6CGW4	YALI0_A15554g
Q6CGW6	YALI0_A15466g
Q6CGW7	YALI0_A15444g
Q6CGW8	YALI0_A15422g
Q6CGW9	YALI0_A15400g
Q6CGX0	YALI0_A15378g
Q6CGX2	YALI0_A15345g
Q6CGX3	YALI0_A15257g
Q6CGX4	YALI0_A15169g
Q6CGX6	YALI0_A15125g
Q6CGX7	YALI0_A15103g
Q6CGX8	YALI0_A15081g
Q6CGX9	YALI0_A15059g
Q6CGY3	YALI0_A14949g
Q6CGY4	YALI0_A14927g
Q6CGY5	YALI0_A14905g
Q6CGY6	YALI0_A14883g
Q6CGY7	YALI0_A14861g
Q6CGZ1	YALI0_A14762g
Q6CGZ2	YALI0_A14740g
Q6CGZ8	YALI0_A14608g
Q6CGZ9	YALI0_A14586g
Q6CH00	YALI0_A14564g
Q6CH02	YALI0_A14520g
Q6CH04	YALI0_A14476g
Q6CH05	YALI0_A14454g
Q6CH06	YALI0_A14388g
Q6CH07	YALI0_A14366g
Q6CH08	YALI0_A14322g
Q6CH09	YALI0_A14256g
Q6CH10	YALI0_A14234g
Q6CH11	YALI0_A14212g
Q6CH12	YALI0_A14157g
Q6CH13	YALI0_A14069g
Q6CH14	YALI0_A13937g
Q6CH15	YALI0_A13915g
Q6CH16	YALI0_A13849g
Q6CH17	YALI0_A13695g
Q6CH18	YALI0_A13673g
Q6CH19	YALI0_A13607g
Q6CH20	YALI0_A13585g
Q6CH21	YALI0_A13563g
Q6CH22	YALI0_A13541g
Q6CH24	YALI0_A13497g
Q6CH26	YALI0_A13321g
Q6CH27	YALI0_A13299g
Q6CH29	YALI0_A13255g
Q6CH30	YALI0_A13233g
Q6CH33	YALI0_A13101g
Q6CH34	YALI0_A13079g
Q6CH36	YALI0_A13035g
Q6CH37	YALI0_A13013g
Q6CH39	YALI0_A12925g
Q6CH40	YALI0_A12837g
Q6CH41	YALI0_A12815g
Q6CH44	YALI0_A12617g
Q6CH46	YALI0_A12573g
Q6CH47	YALI0_A12507g
Q6CH48	YALI0_A12441g
Q6CH49	YALI0_A12419g
Q6CH51	YALI0_A12287g
Q6CH52	YALI0_A12265g
Q6CH53	YALI0_A12243g
Q6CH54	YALI0_A12221g
Q6CH55	YALI0_A12199g
Q6CH56	YALI0_A12177g
Q6CH57	YALI0_A12155g
Q6CH59	YALI0_A12111g
Q6CH65	YALI0_A11935g
Q6CH66	YALI0_A11891g
Q6CH67	YALI0_A11869g
Q6CH68	YALI0_A11847g
Q6CH70	YALI0_A11803g
Q6CH72	YALI0_A11759g
Q6CH73	YALI0_A11737g
